song_id,language,singer,valence,arousal,genre,main_genre
english_Smokin',English,Boston,0.86,0.92,Rock,Rock
english_Nightingale,English,Norah Jones,0.73,0.46,Jazz,Jazz
english_Photograph_(Acoustic),English,Ed Sheeran,0.47,0.49,Pop Ballad,Pop
english_Monster_(original_version),English,Parov Stelar,0.87,0.85,electronic,Electronic
english_They_Reminisce_Over_You,English,Pete Rock & CL Smooth,0.78,0.82,Hip-Hop,Hip-Hop
"english_Sit_Still,_Look_Pretty",English,Daya,0.94,0.86,Pop,Pop
english_All_My_Ex's_Live_in_Texas,English,George Strait,0.98,0.88,Country,Country
hindi_Janam_Janam,Hindi,Arijit Singh & Antara Mitra,0.7,0.6,Indian Film Romantic Ballad,Pop
english_Hotter_Than_Hell,English,Dua Lipa,0.62,0.71,Pop,Pop
english_Magical,English,Little Boots,0.54,0.5,electronic,Electronic
english_El_Viento,English,Maria Schneider Orchestra,0.82,0.6,Jazz,Jazz
english_Borodin_–_Polovtsian_Dances,English,Alexander Borodin,0.8,0.76,Classical,Classical
english_Stop!_In_the_Name_of_Love,English,The Supremes,0.5,0.79,Motown Soul,R&B
english_Moonlight_Sonata,English,Ludwig van Beethoven,0.68,0.57,Classical,Classical
english_Liability,English,Lorde,0.51,0.52,Alternative Pop,Rock
english_Don't_Stop,English,Fleetwood Mac,0.75,0.68,Pop Rock,Rock
english_Anything_Could_Happen,English,Ellie Goulding,0.85,0.68,Pop,Pop
english_Trickle_Trickle,English,The Manhattan Transfer,0.84,0.84,Jazz,Jazz
english_Lacrimosa,English,Wolfgang Amadeus Mozart,0.24,0.39,Classical,Classical
english_Neurodancer,English,Wippenberg,0.6,0.76,electronic,Electronic
english_Music_Is_Through,English,Jamie Cullum,0.85,0.79,Jazz,Jazz
english_Govinda_Jai_Jai,English,Alice Coltrane,0.77,0.58,Jazz,Jazz
hindi_Swag_Se_Swagat,Hindi,Vishal Dadlani & Neha Bhasin,0.88,0.85,Bollywood Dance Pop,Pop
english_Never_Be_the_Same,English,Camila Cabello,0.83,0.68,Pop,Pop
english_Mendelssohn_–_Hebrides_Overture,English,Felix Mendelssohn,0.74,0.64,Classical,Classical
english_Mask_Off_Remix,English,Future,0.63,0.78,Hip-Hop,Hip-Hop
english_He_Didn't_Have_to_Be,English,Brad Paisley,0.82,0.48,Country,Country
english_Sultans_of_Swing,English,Dire Straits,0.75,0.75,Roots Rock,Country
english_Plane_Love,English,Jeffrey Osborne,0.86,0.74,R&B,R&B
english_Encore,English,Jay-Z,0.63,0.71,Hip-Hop,Hip-Hop
english_Get_Up!,English,Korn,0.47,0.78,Rap Rock,Hip-Hop
english_Thunderflash,English,Weathermen,0.7,0.6,electronic,Electronic
english_Maxine,English,Donald Fagen,0.64,0.48,Jazz,Jazz
english_Space_Breath,English,Chilled C'Quence,0.52,0.37,electronic,Electronic
english_Day_is_Done,English,Brad Mehldau Trio,0.39,0.19,Jazz,Jazz
english_Theme,English,Felixdroid,0.68,0.72,electronic,Electronic
english_Viva_La_Vida,English,Coldplay,0.8,0.7,Baroque Pop,Pop
english_April,English,Slambo,0.69,0.65,Electronic,Electronic
english_Live_Life_Now,English,Cheryl Cole,0.47,0.78,electronic,Electronic
english_Watching_The_Planets_(featuring_Karen_O),English,The Flaming Lips,0.59,0.49,electronic,Electronic
english_Trippin',English,Mark Morrison,0.74,0.72,R&B,R&B
english_Baba_O'Riley,English,The Who,0.3,0.46,Rock,Rock
english_My_One_and_Only_Thrill,English,Melody Gardot,0.45,0.35,Vocal Jazz,Jazz
english_Nothing,English,Nikka Costa,0.47,0.78,Jazz,Jazz
english_New_York_Interlude_(Concerto_In_F),English,George Gershwin,0.94,0.7,classical,Classical
english_Strange_Brew,English,Cream,0.86,0.8,Rock,Rock
english_Digital_Prayer,English,Neology,0.94,0.96,electronic,Electronic
english_Brick_House,English,Commodores,0.96,0.88,R&B,R&B
english_99,English,Toto,0.71,0.75,Rock,Rock
english_Elgar_–_Violin_Concerto,English,Edward Elgar,0.72,0.7,Classical,Classical
english_Blue_in_Green,English,Miles Davis,0.36,0.42,Modal Jazz,Jazz
english_Saint_Valentine,English,Gregory Alan Isakov,0.38,0.13,Indie Folk,Country
english_Thinking_Out_Loud,English,Ed Sheeran,0.84,0.42,Soul Pop Ballad,R&B
english_In_Those_Jeans_(Remix),English,Ginuwine,0.92,0.82,R&B,R&B
english_The_Chain,English,Fleetwood Mac,0.78,0.57,Rock,Rock
english_Eagle_Forest,English,Dymons,0.47,0.37,electronic,Electronic
english_Fresh,English,Nalepa,0.51,0.64,electronic,Electronic
english_Hey_Joe,English,Jimi Hendrix,0.72,0.52,Rock,Rock
english_High_School_Never_Ends,English,Bowling for Soup,0.79,0.71,Pop,Pop
english_Miles_Davis,English,Rainald Grebe,0.64,0.6,Jazz,Jazz
english_Auto-Lite_Spark_Plugs,English,Raymond Scott,0.49,0.63,Electronic,Electronic
"english_Mama,_I'm_Coming_Home",English,Ozzy Osbourne,0.88,0.72,Rock,Rock
english_Full_Clip,English,Gang Starr,0.66,0.87,Hip-Hop,Hip-Hop
english_Only_You,English,Portishead,0.6,0.76,Trip Hop,Electronic
english_Break_Stuff,English,Limp Bizkit,0.39,0.83,Rap Metal,Hip-Hop
english_Rewind,English,Rascal Flatts,0.57,0.38,Country,Country
english_Bennie_and_the_Jets,English,Elton John,0.85,0.72,Pop Rock,Rock
english_After_the_Storm,English,"Kali Uchis ft. Tyler, The Creator",0.5,0.28,Neo-Soul,R&B
english_Saturn,English,Sleeping At Last,0.71,0.56,Indie Folk,Country
hindi_Paani_Da_Rang,Hindi,Ayushmann Khurrana,0.55,0.4,Indian Indie Folk,Country
english_It's_Not_Enough,English,Starship,0.86,0.8,Rock,Rock
english_Piano_concerto_No.2_in_G_Minor_(Intermezzo_Allegro),English,Sergei Prokofiev,0.75,0.44,classical,Classical
english_Peer_Gynt_-_In_The_Hall_Of_The_Mountain_King,English,Edvard Grieg,0.61,0.91,classical,Classical
english_Mathematics,English,Mos Def,0.6,0.88,Hip-Hop,Hip-Hop
english_Khachaturian_–_Masquerade_Suite,English,Aram Khachaturian,0.8,0.76,Classical,Classical
english_Buddy,English,De La Soul,0.18,0.37,Hip-Hop,Hip-Hop
english_Boot_Scootin’_Boogie,English,Brooks & Dunn,0.85,0.8,Country Dance,Country
english_Humpty_Dumpty,English,Placebo,0.77,0.48,Jazz,Jazz
english_Paradise,English,Coldplay,0.89,0.69,Pop Rock,Rock
english_Pretty_Wings,English,Maxwell,0.88,0.72,R&B,R&B
english_Bossa_Rocka,English,The George Benson Quartett,0.2,0.15,Jazz,Jazz
english_I_Want_to_Hold_Your_Hand,English,The Beatles,0.92,0.77,Beat Pop,Pop
english_Can’t_Stop_the_Feeling!,English,Justin Timberlake,0.95,0.85,Dance Pop,Pop
english_I_Won't_Back_Down,English,Tom Petty,0.49,0.79,Rock,Rock
english_Be-Bop-A-Lula,English,Gene Vincent,0.78,0.75,Rockabilly,Country
english_Ain't_No_Mountain_High_Enough,English,Marvin Gaye & Tammi Terrell,0.9,0.85,Motown Soul,R&B
english_Moist,English,Nastassja Kinski,0.75,0.68,Jazz,Jazz
english_Elephant,English,Idiot Pilot,0.63,0.82,Electronic,Electronic
english_Shudder_-_King_of_Snake,English,Underworld,0.63,0.67,electronic,Electronic
english_Ridin',English,Chamillionaire,0.66,0.83,Hip-Hop,Hip-Hop
english_Badge,English,Cream,0.84,0.82,Rock,Rock
hindi_Nadiyon_Paar_(Let_the_Music_Play_Again),Hindi,"Shamur, Rashmeet Kaur, IP Singh, Sachin-Jigar",0.9,0.9,Bollywood Dance Pop,Pop
english_My_Lightyear,English,Telemetrik,0.34,0.28,electronic,Electronic
english_Have_You_Ever_Seen_the_Rain,English,Creedence Clearwater Revival,0.81,0.52,Rock,Rock
english_Purple_Haze,English,Jimi Hendrix,0.49,0.91,Rock,Rock
english_Terror_Flynn_Ok_Ok,English,Slagsmålsklubben,0.63,0.6,electronic,Electronic
english_Dizzy's_Dream,English,The Dave Brubeck Quartet,0.81,0.69,Jazz,Jazz
english_Spaceship,English,Kanye West,0.78,0.69,Hip-Hop,Hip-Hop
english_Wind_of_Change,English,Scorpions,0.78,0.65,Rock,Rock
english_Ecuador,English,Buz,0.26,0.47,Electronic,Electronic
english_Trollz,English,6ix9ine,0.59,0.73,Hip-Hop,Hip-Hop
english_Something_Beautiful,English,Miley Cyrus,0.9,0.75,Pop Ballad,Pop
english_Dogday,English,Genocide Organ,0.41,0.77,electronic,Electronic
english_Say_So,English,Doja Cat,0.8,0.75,Disco Pop,Pop
english_The_Prophet,English,CJ Bolland,0.63,0.58,electronic,Electronic
english_Therefore_I_Am,English,Billie Eilish,0.47,0.44,Alternative Pop,Rock
hindi_Sooraj_Dooba_Hain,Hindi,Arijit Singh,0.95,0.85,Bollywood Dance Pop,Pop
english_And_Her_Tears_Flowed_Like_Wine,English,Stan Kenton,0.43,0.64,Jazz,Jazz
english_Peace_of_Mind,English,Boston,0.48,0.41,Rock,Rock
english_Вальс,English,Евгений Дога,0.77,0.68,classical,Classical
english_I_Would_Like,English,Zara Larsson,0.72,0.69,Pop,Pop
english_Nobody_Beats_the_Biz,English,Biz Markie,0.86,0.84,Hip-Hop,Hip-Hop
english_I'm_Thru_With_Love,English,Marilyn Monroe,0.89,0.71,Jazz,Jazz
english_All_These_Things_That_I've_Done_(Acoustic),English,The Killers,0.86,0.72,Rock,Rock
english_These_Are_My_People,English,Rodney Atkins,0.86,0.66,Country,Country
english_In_The_Morning,English,Norah Jones,0.73,0.8,Jazz,Jazz
english_Queen,English,Jessie J,0.51,0.45,Pop,Pop
english_The_Way_It_Is_(live_remix),English,The Prodigy,0.36,0.81,electronic,Electronic
hindi_Phir_Bhi_Tumko_Chaahunga,Hindi,Arijit Singh,0.3,0.35,Indian Film Sad Ballad,Classical
hindi_Bom_Diggy_Diggy,Hindi,Zack Knight & Jasmin Walia,0.9,0.9,Bollywood Dance Pop,Pop
english_The_Childcatcher,English,Patrick Wolf,0.57,0.65,Electronic,Electronic
english_Freakshow_(from_The_Carnivorous_Carnival),English,The Gothic Archies,0.49,0.61,pop,Pop
english_Coffee,English,Miguel,0.43,0.64,R&B,R&B
english_Got_to_Give_It_Up,English,Marvin Gaye,0.98,0.9,R&B,R&B
english_Trippin'_on_a_Hole_in_a_Paper_Heart,English,Stone Temple Pilots,0.78,0.92,Rock,Rock
english_The_New_Year,English,Azure Ray,0.55,0.49,pop,Pop
english_No_Interruption,English,Hoodie Allen,0.87,0.87,Pop,Pop
english_Replay,English,Iyaz,0.67,0.57,Hip-Hop,Hip-Hop
english_スペクトル,English,ルルティア,0.57,0.67,electronic,Electronic
english_Tears_in_Heaven,English,Eric Clapton,0.48,0.49,Soft Rock Ballad,Rock
english_Often,English,The Weeknd,0.81,0.76,R&B,R&B
english_Tighten_Up,English,Archie Bell & The Drells,0.8,0.7,Psychedelic Soul,R&B
english_Fly,English,Nicki Minaj,0.71,0.75,Hip-Hop,Hip-Hop
english_Anything_but_Mine,English,Kenny Chesney,0.8,0.5,Country,Country
english_Where_the_Party_At,English,Jagged Edge,0.77,0.61,R&B,R&B
english_Can_You_Stand_the_Rain,English,New Edition,0.82,0.53,R&B,R&B
hindi_Naatu_Naatu,Hindi,"Rahul Sipligunj, Kaala Bhairava",0.9,0.95,Telugu Folk Dance,Country
english_Fast_Cars_and_Freedom,English,Rascal Flatts,0.88,0.7,Country,Country
english_Blown_Away,English,Carrie Underwood,0.66,0.48,Country,Country
english_Try_Again,English,Aaliyah,0.85,0.61,R&B,R&B
english_My_Only_Angel,English,Aerosmith & YUNGBLUD,0.9,0.9,Indie Pop,Pop
english_Honey_Bee,English,Blake Shelton,0.92,0.74,Country,Country
english_Umi_Says,English,Mos Def,0.8,0.7,Hip-Hop,Hip-Hop
english_Seven_Stars,English,Air,0.65,0.44,Electronic,Electronic
english_Seven_Nation_Army_(Acoustic),English,The White Stripes,0.86,0.7,Rock,Rock
english_Mental_Universe,English,Free the Robots,0.37,0.65,Electronic,Electronic
english_Small_Town_USA,English,Justin Moore,0.88,0.66,Country,Country
english_Starving,English,Hailee Steinfeld,0.36,0.37,Pop,Pop
english_Active,English,Dark Party,0.54,0.4,electronic,Electronic
hindi_Babul_Mora,Hindi,Girija Devi,0.52,0.42,Classical,Classical
english_Check_the_Rhime,English,A Tribe Called Quest,0.88,0.78,Hip-Hop,Hip-Hop
urdu_Duniya_Kisi_Ke_Pyar_Mein,Urdu,Mehdi Hassan,0.43,0.31,Ghazal,Classical
english_Violin_Concerto_in_A_minor_1,English,Georg Philipp Telemann,0.84,0.84,classical,Classical
english_Skandalouz,English,2Pac,0.72,0.8,Hip-Hop,Hip-Hop
english_Summertime,English,Ella Fitzgerald,0.73,0.72,Jazz Standard,Jazz
english_MAXIMIZER,English,CLI-MAX S.,0.6,0.76,electronic,Electronic
english_There_It_Is,English,Ginuwine,0.88,0.8,R&B,R&B
english_Good_Life,English,OneRepublic ft. B.o.B,0.87,0.65,Pop Rap,Hip-Hop
english_All_Jacked_Up,English,Gretchen Wilson,0.96,0.94,Country,Country
english_Re_Stacks,English,Bon Iver,0.65,0.49,Indie Folk,Country
english_Tourniquet,English,Evanescence,0.44,0.58,Rock,Rock
english_Hip_Hop,English,Dead Prez,0.76,0.57,Hardcore Hip-Hop,Hip-Hop
english_Part_5,English,Devil Doll,0.62,0.68,classical,Classical
english_Nobody's_Perfect,English,Jessie J,0.82,0.78,Pop,Pop
english_I_Told_Jesus,English,Roberta Flack,0.66,0.59,Jazz,Jazz
english_Overture,English,Pyotr Ilyich Tchaikovsky,0.05,0.08,classical,Classical
english_No_Excuses,English,Alice in Chains,0.82,0.65,Rock,Rock
hindi_Qaafirana,Hindi,Arijit Singh & Nikhita Gandhi,0.6,0.5,Indian Film Romantic Ballad,Pop
english_Buy_Me_a_Boat,English,Chris Janson,0.98,0.9,Country,Country
english_Drive,English,Incubus,0.38,0.63,Rock,Rock
english_I_Won't_Hold_You_Back,English,Toto,0.86,0.7,Rock,Rock
english_Still_Fly,English,Big Tymers,0.78,0.41,Hip-Hop,Hip-Hop
english_Wildest_Dreams,English,Taylor Swift,0.81,0.64,Pop,Pop
hindi_Banno,Hindi,Brijesh Shandilya,0.7,0.65,Rajasthani Folk Pop,Country
english_How_Do_I_Get_There,English,Deana Carter,0.88,0.72,Country,Country
english_Wack_Wack,English,Buddy Rich,0.57,0.56,Jazz,Jazz
english_Tunnel_Vision,English,Kodak Black,0.4,0.24,Trap Hip-Hop,Hip-Hop
english_Atom_Bomb_(Atomix_1),English,Fluke,0.8,0.72,electronic,Electronic
english_IV._Romance_Molto_adagio,English,Camille Saint-Saëns,0.88,0.68,classical,Classical
english_Ever_Felt_The_Sky,English,Skywatchers,0.39,0.19,electronic,Electronic
english_Lux_Aeterna,English,Giuseppe Verdi,0.63,0.68,classical,Classical
english_Wanna_Get_to_Know_You,English,G-Unit,0.82,0.75,Hip-Hop,Hip-Hop
english_She's_Country,English,Jason Aldean,0.9,0.74,Country,Country
english_You_Only_Live_Once,English,The Strokes,0.94,0.88,Rock,Rock
english_Joy,English,Blackstreet,0.39,0.68,R&B,R&B
english_Love_You_Too_Late,English,Cole Swindell,0.65,0.77,Country,Country
english_All_Souled_Out,English,Pete Rock & CL Smooth,0.7,0.79,Hip-Hop,Hip-Hop
english_Elegie-Molto_adagio,English,Gabriel Fauré,0.85,0.65,classical,Classical
english_Royals,English,Lorde,0.72,0.7,Minimalist Pop,Pop
english_How_to_Love,English,Lil Wayne,0.64,0.58,Hip-Hop,Hip-Hop
english_Alexandria_by_Night,English,Tim Doyle,0.52,0.61,Electronic,Electronic
english_The_River,English,Keith Jarrett Trio,0.53,0.46,Jazz,Jazz
english_Psychosocial,English,Slipknot,0.38,0.94,Heavy Metal,Rock
english_Find_Your_Way_Back,English,Starship,0.9,0.84,Rock,Rock
hindi_Shri_Ramachandra_Kripalu_Bhajman,Hindi,Anuradha Paudwal,0.45,0.3,Hindu Devotional,Classical
english_Outshined,English,Soundgarden,0.76,0.88,Rock,Rock
english_Live_While_We're_Young,English,One Direction,0.87,0.51,Pop,Pop
english_One_O'Clock_Jump,English,Count Basie,0.78,0.72,Swing Jazz,Jazz
english_Fighter,English,Christina Aguilera,0.69,0.66,Pop,Pop
english_Farrah_Fawcett_Hair,English,Capital Cities,0.88,0.82,Pop,Pop
english_Fly_Away,English,Lenny Kravitz,0.38,0.71,Funk Rock,R&B
english_Make_You_Miss_Me,English,Sam Hunt,0.92,0.74,Country,Country
english_Electric,English,Katy Perry,0.57,0.5,Pop,Pop
english_Because_of_You,English,Kelly Clarkson,0.75,0.8,Pop Rock Ballad,Rock
english_Kill,English,Moth,0.36,0.86,Electronic,Electronic
english_Truffle_Butter,English,Nicki Minaj,0.79,0.83,Hip-Hop,Hip-Hop
english_Boulevard_of_Broken_Dreams,English,Green Day,0.64,0.6,Alternative Rock,Rock
english_Ya_Mama,English,The Pharcyde,0.74,0.85,Hip-Hop,Hip-Hop
hindi_Mohe_Bhool_Gaye_Sanwariya,Hindi,Lata Mangeshkar,0.55,0.42,Semi-Classical,Classical
english_Johnny_B._Goode,English,Chuck Berry,0.9,0.9,Rock and Roll,Rock
english_Moonlight_Serenade,English,Frank Sinatra,0.8,0.42,Jazz,Jazz
english_Fa,English,Fennesz,0.49,0.91,electronic,Electronic
english_High_and_Dry,English,Radiohead,0.68,0.44,Rock,Rock
english_Passing_Me_By,English,The Pharcyde,0.68,0.58,Jazz Rap,Jazz
english_How_Sweet_It_Is,English,Marvin Gaye,0.86,0.65,R&B,R&B
english_California_Love,English,2Pac ft. Dr. Dre,0.85,0.9,West Coast Hip-Hop,Hip-Hop
hindi_Ae_Dil_Hai_Mushkil_(Title_Track),Hindi,Arijit Singh,0.3,0.5,Indian Film Romantic Ballad,Pop
english_Surf_Bitches,English,Blood Ninjas,0.49,0.63,Electronic,Electronic
english_Sunflower,English,"Post Malone, Swae Lee",0.54,0.49,Pop Rap,Hip-Hop
english_Smooth_Jazz_Christmas_Overture,English,Dave Koz,0.82,0.36,Jazz,Jazz
english_Ex-Factor,English,Lauryn Hill,0.45,0.35,Hip-Hop Soul,R&B
"english_Rondo_Alla_Turca,_from_Piano_Sonata_in_A",English,Wolfgang Amadeus Mozart,0.84,0.68,classical,Classical
english_Cash_Shit,English,Megan Thee Stallion,0.8,0.87,Hip-Hop,Hip-Hop
english_Largo,English,Antonín Dvořák,0.89,0.7,classical,Classical
english_Pick_Up_the_Phone,English,Young Thug,0.47,0.43,Hip-Hop,Hip-Hop
english_De_Zee,English,Trijntje Oosterhuis,0.63,0.74,Jazz,Jazz
english_Terra_Tronics,English,Protoculture,0.6,0.5,electronic,Electronic
english_Otha_Fish,English,The Pharcyde,0.78,0.8,Hip-Hop,Hip-Hop
english_Experiment_4,English,A & E Dept,0.6,0.76,electronic,Electronic
english_nitedrive,English,F.U.S.E.,0.62,0.45,electronic,Electronic
english_Light_It_Up_(Remix),English,Major Lazer ft. Nyla,0.85,0.89,Electronic Dance Pop,Electronic
english_Doppelganger,English,Jaga Jazzist,0.52,0.83,Jazz,Jazz
english_She_Thinks_My_Tractor's_Sexy,English,Kenny Chesney,0.85,0.7,Country Pop,Country
english_Ruin_My_Life,English,Zara Larsson,0.38,0.69,Pop,Pop
english_Can't_C_Me,English,2Pac,0.64,0.88,Hip-Hop,Hip-Hop
english_I_Could_Make_You_Care,English,Frank Sinatra,0.76,0.44,Jazz,Jazz
english_Call_Your_Girlfriend,English,Robyn,0.9,0.84,Pop,Pop
english_Gabriel's_Oboe,English,Chris Botti,0.86,0.34,Jazz,Jazz
english_Do_I_Worry,English,The Ink Spots,0.56,0.45,Jazz,Jazz
english_Nocturne_in_C#_minor,English,Frédéric Chopin,0.79,0.65,classical,Classical
english_One_Step_Closer,English,Linkin Park,0.69,0.66,Rap Metal,Hip-Hop
english_Sky_Walker,English,Miguel,0.94,0.84,R&B,R&B
english_Invincible,English,Kelly Clarkson,0.73,0.62,Pop,Pop
english_Give_Me_One_Reason,English,Tracy Chapman,0.53,0.51,Blues Rock,Rock
hindi_Shree_Hanuman_Chalisa,Hindi,Hariharan,0.45,0.35,Hindu Devotional,Classical
hindi_Hoshwalon_Ko_Khabar,Hindi,Jagjit Singh,0.66,0.5,Ghazal,Classical
english_Óculos,English,Os Paralamas Do Sucesso,0.81,0.23,pop,Pop
english_Overcome,English,Tricky,0.68,0.59,Trip Hop,Electronic
english_Lilac_Wine,English,Katie Melua,0.55,0.6,Jazz,Jazz
english_It’s_My_Life,English,Bon Jovi,0.91,0.86,Pop Rock,Rock
english_Alone_with_You,English,Tevin Campbell,0.36,0.42,R&B,R&B
english_Shadows,English,Pram,0.25,0.45,classical,Classical
english_Begin_the_Beguine,English,Artie Shaw,0.67,0.59,Swing Jazz,Jazz
english_The_Show,English,Doug E. Fresh,0.96,0.76,Hip-Hop,Hip-Hop
english_A_Boy_Named_Sue,English,Johnny Cash,0.94,0.88,Country,Country
english_Zaephyr_Skies'_Theme,English,Luca Turilli,0.57,0.65,electronic,Electronic
english_Obsessed,English,Mariah Carey,0.84,0.87,Pop,Pop
english_I'm_Ready,English,Tevin Campbell,0.33,0.45,R&B,R&B
english_Sumthin'_Sumthin',English,Maxwell,0.79,0.52,R&B,R&B
english_Angie,English,The Rolling Stones,0.84,0.68,Rock,Rock
english_Ruby_Baby,English,Donald Fagen,0.77,0.46,Jazz,Jazz
english_Be_With_Me,English,J. Holiday,0.82,0.89,R&B,R&B
hindi_Yeh_Sham_Mastani,Hindi,Kishore Kumar,0.6,0.5,Indian Film Romantic Ballad,Pop
english_Time_Is_Love,English,Josh Turner,0.85,0.57,Country,Country
english_Bang_On,English,Propellerheads,0.55,0.66,electronic,Electronic
english_Lights,English,Ellie Goulding,0.59,0.55,Pop,Pop
english_Drive_Slow,English,Kanye West,0.81,0.66,Hip-Hop,Hip-Hop
english_Consumed,English,Slambo,0.68,0.64,Electronic,Electronic
english_Treasure,English,Bruno Mars,0.77,0.58,Funk Pop,R&B
english_Exotic_Talk,English,RJD2,0.72,0.7,electronic,Electronic
english_Difficult,English,Uffie,0.75,0.74,electronic,Electronic
english_Metallican,English,Vytear,0.55,0.69,electronic,Electronic
english_I_Will_Follow_You_into_the_Dark,English,Death Cab for Cutie,0.74,0.53,Indie Folk,Country
english_Helplessness_Blues,English,Fleet Foxes,0.45,0.4,Indie Folk,Country
english_Glory_Box,English,Portishead,0.71,0.6,Trip Hop,Electronic
english_Piece_of_My_Love,English,Guy,0.92,0.8,R&B,R&B
english_Bring_On_the_Rain,English,Jo Dee Messina,0.65,0.69,Country,Country
english_Symphony_No._6_in_F_major_('Pastoral')_Op._68_Allegro_ma_non_troppo,English,Ludwig van Beethoven,0.38,0.37,classical,Classical
english_Bahia,English,Stan Getz,0.78,0.33,Jazz,Jazz
english_Sometimes,English,Duncan Parsons,0.61,0.65,Jazz,Jazz
english_A_Song_For_You,English,Christina Aguilera,0.52,0.35,Jazz,Jazz
english_Ouch_That_Feels_Good,English,Dale Bozzio,0.76,0.84,electronic,Electronic
"english_No_Shoes,_No_Shirt,_No_Problems",English,Kenny Chesney,0.99,0.92,Country,Country
english_Rocket_Man,English,Elton John,0.24,0.23,Soft Rock,Rock
english_Honey,English,Mariah Carey,0.59,0.63,Pop,Pop
english_The_Boys_Are_Back_in_Town,English,Thin Lizzy,0.89,0.84,Rock,Rock
english_Diary,English,Alicia Keys,0.65,0.57,R&B,R&B
english_Butterflies,English,Michael Jackson,0.45,0.88,R&B,R&B
english_Dawn_of_Winter,English,Evilfeast,0.45,0.37,electronic,Electronic
english_American_Trash,English,Innerpartysystem,0.61,0.72,Electronic,Electronic
english_Pour_Out_a_Little_Liquor,English,2Pac,0.58,0.8,Hip-Hop,Hip-Hop
english_He_Wasn't_Man_Enough_(Remix),English,Toni Braxton,0.92,0.84,R&B,R&B
english_The_Next_Episode,English,Dr. Dre ft. Snoop Dogg,0.85,0.95,West Coast Hip-Hop,Hip-Hop
english_Electric_Feel,English,MGMT,0.8,0.75,Psychedelic Pop,Rock
english_Incêndio,English,Stupid,0.69,0.67,Jazz,Jazz
english_Truth_Hurts,English,Lizzo,0.75,0.85,Hip-Hop Soul,R&B
hindi_Chadti_Jawani_Meri_Chaal_Mastani,Hindi,"Mohammed Rafi, Lata Mangeshkar",0.8,0.9,Cabaret Dance,Electronic
english_Fama_Tuba,English,Helium Vola,0.56,0.63,Electronic,Electronic
english_Boys_'Round_Here,English,Blake Shelton,0.94,0.8,Country,Country
english_Feels_So_Good,English,Chuck Mangione,0.89,0.76,Smooth Jazz,Jazz
english_Beautiful_People,English,Mathilde Santing,0.76,0.56,Jazz,Jazz
english_Cheerleader_(Remix),English,OMI,0.9,0.7,Reggae Fusion,R&B
english_Bad_Decisions,English,"Benny Blanco, BTS, Snoop Dogg",0.75,0.7,Pop Rock,Rock
english_Don't_Leave_Me_This_Way,English,Thelma Houston,0.8,0.7,Disco,R&B
english_Over,English,Drake,0.47,0.6,Hip-Hop,Hip-Hop
hindi_Piya_Milan_Ki_Aas,Hindi,Kishori Amonkar,0.4,0.36,Classical,Classical
hindi_Payoji_Maine_Ram_Ratan_(Bhajan_Version),Hindi,Anup Jalota,0.66,0.51,Semi-Classical,Classical
english_Laura_Palmer,English,Bastille,0.82,0.78,Pop,Pop
english_Bling_Bling,English,B.G.,0.69,0.66,Hip-Hop,Hip-Hop
english_Sleepless_Nights,English,Norah Jones,0.88,0.44,Jazz,Jazz
english_Plush_(Acoustic),English,Stone Temple Pilots,0.84,0.7,Rock,Rock
english_The_Scientist,English,Coldplay,0.62,0.51,Alternative Rock Ballad,Rock
english_Ghosts_'n'_Stuff,English,Deadmau5 ft. Rob Swire,0.6,0.85,Electro House,Electronic
english_Like_a_Boy,English,Ciara,0.88,0.88,R&B,R&B
english_Earned_It,English,The Weeknd,0.45,0.4,Alternative R&B,R&B
english_Mad_About_the_Boy,English,Lena Horne,0.74,0.41,Jazz,Jazz
hindi_Aayat,Hindi,Arijit Singh,0.35,0.4,Indian Film Sufi Ballad,Classical
english_Spin_Spin_Sugar_(radio_mix),English,Sneaker Pimps,0.7,0.76,electronic,Electronic
english_Six_Days_on_the_Road,English,Sawyer Brown,0.94,0.86,Country,Country
english_Fix_You,English,Coldplay,0.67,0.53,Alternative Rock Ballad,Rock
english_Grieg_–_In_the_Hall_of_the_Mountain_King,English,Edvard Grieg,0.56,0.65,Classical,Classical
english_The_Game,English,Motorhead,0.86,0.78,Rock,Rock
english_department_of_defense,English,Five Star Hotel,0.41,0.77,electronic,Electronic
english_Love_Is_Gone,English,SLANDER ft. Dylan Matthew,0.86,0.68,Dance Pop,Pop
english_I_Know,English,Fiona Apple,0.59,0.62,Indie Folk,Country
english_Circadians,English,Protoculture,0.57,0.44,electronic,Electronic
english_Unanswered_Prayers,English,Garth Brooks,0.82,0.52,Country,Country
hindi_Koi_Fariyaad,Hindi,Jagjit Singh,0.22,0.25,Indian Film Ghazal,Classical
english_Groban_–_Canto_Alla_Vita,English,Josh Groban,0.23,0.33,Classical,Classical
english_Successful,English,Drake,0.74,0.66,Hip-Hop,Hip-Hop
hindi_Kanha_Mori,Hindi,Malini Rajurkar,0.51,0.38,Semi-Classical,Classical
english_Jump,English,Van Halen,0.47,0.4,Hard Rock,Rock
english_Barracuda,English,Heart,0.86,0.6,Rock,Rock
hindi_More_Naina,Hindi,Rashid Khan,0.51,0.38,Semi-Classical,Classical
english_Another_Sad_Love_Song,English,Toni Braxton,0.82,0.7,R&B,R&B
english_No_Place_That_Far,English,Sara Evans,0.92,0.72,Country,Country
english_Her,English,Megan Thee Stallion,0.81,0.52,Hip-Hop,Hip-Hop
